unique_id;name;strasse_nr;art;lieferung;fon;name_street;fon_place_id;name_place_id
45;SushiForYou;Marienfelderallee 24a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917662860653;SushiForYou Marienfelderallee 24a;[];['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek']
1126;SushiForYou;Heinrich heine Straße 29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020215060;SushiForYou Heinrich heine Straße 29;['ChIJW_gUyi9OqEcRDq8NWrTcZmw'];['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek']
1128;SushiForYou;Boxhagenerstraße 109;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493029779790;SushiForYou Boxhagenerstraße 109;['ChIJlx51eF5OqEcR_g97GYMA5ig'];['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek']
1127;SushiForYou;Grabbeallee 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493088668488;SushiForYou Grabbeallee 17;['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek'];['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek']
241;The Student Hotel Berlin;Alexanderstraße 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493031198340;The Student Hotel Berlin Alexanderstraße 40;['ChIJD-PcdL5PqEcR1khkYKjKq0A'];['ChIJN2olUpxPqEcRLu7MrDue96A']
339;YADA YADA breakfast club;Köpenicker Straße 93;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915772543987;YADA YADA breakfast club Köpenicker Straße 93;['ChIJ2TqBc1lPqEcRpPfYZIPHrMY'];['ChIJd1daqSVOqEcRyetEfXh3V74']
975;Michelberger Restaurant & Markt;Warschauerstraße 39/40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493029778590;Michelberger Restaurant & Markt Warschauerstraße 39/40;['ChIJGcZbblBOqEcR5cTGTkNfGlw', 'ChIJGcZbblBOqEcR9A85JuJ7yYA', 'ChIJn-EIb1BOqEcRWIuoaTbw6f4'];['ChIJGcZbblBOqEcR5cTGTkNfGlw']
263;Tony Roma’s am Mercedes Platz;Mercedes-Platz;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025295830;Tony Roma’s am Mercedes Platz Mercedes-Platz;['ChIJ17EosS1PqEcRG7Rit-l2brI'];['ChIJ17EosS1PqEcRG7Rit-l2brI']
472;Rice Rolls Berlin;Straße der Pariser Kommune 27;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915141696969;Rice Rolls Berlin Straße der Pariser Kommune 27;['ChIJaeRNwk1PqEcR2_rp-a7TVAw'];['ChIJaeRNwk1PqEcR2_rp-a7TVAw']
1003;Restaurant Volkskammer;Strasse der Pariser Kommune 18a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020687549;Restaurant Volkskammer Strasse der Pariser Kommune 18a;['ChIJqbpNxEZOqEcRViO_0U4FCEc'];['ChIJqbpNxEZOqEcRViO_0U4FCEc']
145;McDonald's Ostbahnhof;Am Ostbahnhof 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493029364913;McDonald's Ostbahnhof Am Ostbahnhof 9;['ChIJGVFYHEdOqEcRuDtQc6X8cCw'];['ChIJGVFYHEdOqEcRuDtQc6X8cCw']
337;Fleischerei Neuling;Karl-Marx-Allee 108;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302947883;Fleischerei Neuling Karl-Marx-Allee 108;['ChIJ7RI7dEJOqEcRpkX4ETY_pTY'];['ChIJ7RI7dEJOqEcRpkX4ETY_pTY']
600;LION BURGER;Warschauer Straße 82;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493029047619;LION BURGER Warschauer Straße 82;['ChIJ38sGoF1OqEcR0Ow2JvpOo2E'];['ChIJ38sGoF1OqEcR0Ow2JvpOo2E']
1051;Amber;Simon dach Straße 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915145297771;Amber Simon dach Straße 8;[];['ChIJlZF4oV5OqEcR06oY-ohfTJA']
1053;Protokoll Taproom;Boxhagener Straße 110;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917660886670;Protokoll Taproom Boxhagener Straße 110;['ChIJsUNkReVRqEcRNZeEqYNxs8I'];['ChIJbeTl111OqEcR8-I-Dg6S6Nw']
1141;BBB Restaurant;Sonntagstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915145946982;BBB Restaurant Sonntagstraße 1;['ChIJ0WmXlj5PqEcRn-lYcMja1Ok'];['ChIJGS37NfdOqEcRY9BlDEVzTgs']
1058;Café Datscha Friedrichshain;Gabriel-Max-Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493070086735;Café Datscha Friedrichshain Gabriel-Max-Straße 1;['ChIJsXeZNFlOqEcRwpkdUdGm43g'];['ChIJsXeZNFlOqEcRwpkdUdGm43g']
13;papaya am boxhagener;Krossener Straße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493029771231;papaya am boxhagener Krossener Straße 11;['ChIJOTQkx15OqEcR4xkt2tIj6Xc'];['ChIJOTQkx15OqEcR4xkt2tIj6Xc']
891;Café KLEiNES SONNTAG;Sonntagstraße 29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493093670802;Café KLEiNES SONNTAG Sonntagstraße 29;['ChIJ4RI-BPdOqEcRv4SVU_GFofA'];['ChIJ4RI-BPdOqEcRv4SVU_GFofA']
1250;Kärrecho;Neue Bahnhofstraße 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493035510923;Kärrecho Neue Bahnhofstraße 25;['ChIJDxAqOPFOqEcR7KqNK4K2uuA'];['ChIJDxAqOPFOqEcR7KqNK4K2uuA']
1263;Lisboa Bar am Boxi;Krossener Straße 20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493093621978;Lisboa Bar am Boxi Krossener Straße 20;['ChIJGayp0F5OqEcRr83cz2j1cwM'];['ChIJGayp0F5OqEcRr83cz2j1cwM']
394;"Restaurant ""buergers. essen und trinken""";Alt-Stralau 61;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915151449894;"Restaurant ""buergers. essen und trinken"" Alt-Stralau 61";['ChIJra4mkCVPqEcRhDAM_qnVkOI'];['ChIJD1RM5JRPqEcRP_v2wN_79Yc']
219;Neumanns Cafe;Gabriel-Max-Straße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493081724983;Neumanns Cafe Gabriel-Max-Straße 18;['ChIJ2c3KyF5OqEcRIYVxKgKuu-M'];['ChIJ2c3KyF5OqEcRIYVxKgKuu-M']
220;Goura Pakora;Krossener Straße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491799834298;Goura Pakora Krossener Straße 16;['ChIJ-QxEwV5OqEcRmvijfn9uHY0', 'ChIJF-e_uV5OqEcRnIN4zvoBCIA', 'ChIJBXdENqMapEcRRhl6JHPWO-A'];['ChIJF-e_uV5OqEcRnIN4zvoBCIA']
1182;Straßenbräu;Neue Bahnhofstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917684833309;Straßenbräu Neue Bahnhofstraße 30;['ChIJz51-1vBOqEcRc_xSIfUjoh4'];['ChIJz51-1vBOqEcRc_xSIfUjoh4']
488;Thronburger;Neue Bahnhofstraße 7A;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917620937509;Thronburger Neue Bahnhofstraße 7A;[];['ChIJ-8SzJ_FOqEcR8CDHoSizzGw']
136;VEG'D - Vegan Burgers;Boxhagener Straße 21;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491725412634;VEG'D - Vegan Burgers Boxhagener Straße 21;[];['ChIJR8oUWdVPqEcRPHdUV07QDak']
501;SubHero Berlin;Revaler Straße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028429881;SubHero Berlin Revaler Straße 11;['ChIJvRq-0FtOqEcRdPMufKKeQ-w'];['ChIJvRq-0FtOqEcRdPMufKKeQ-w']
416;Kiez Döner persisch;Wühlischstraße 40/41;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915735108747;Kiez Döner persisch Wühlischstraße 40/41;[];['ChIJPSIup1pPqEcR25-t0o742f4']
1197;LÜCK'S;Sonntagstraße 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022462198;LÜCK'S Sonntagstraße 26;[];['ChIJKR5aVfZOqEcREFMNC1RyNas']
152;McDonald's Ostkreuz;Sonntagstraße 37;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020050882;McDonald's Ostkreuz Sonntagstraße 37;['ChIJT8y0vfBOqEcRZ2A2Tn_ZnjM'];['ChIJT8y0vfBOqEcRZ2A2Tn_ZnjM']
161;esswirtschaft fernsehwerft;Stralauer Allee 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930300190141;esswirtschaft fernsehwerft Stralauer Allee 7;['ChIJ6fsDQaZPqEcR3-HLPypeKhc'];['ChIJ6fsDQaZPqEcR3-HLPypeKhc']
950;Scheers Schnitzel;Warschauer Straße ecke Stahlauer Allee;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915788948011;Scheers Schnitzel Warschauer Straße ecke Stahlauer Allee;['ChIJ_-u_slFOqEcRc0jMpzKA48c'];['ChIJ_-u_slFOqEcRc0jMpzKA48c']
165;Burgers Berlin;Sonntagstraße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493029364069;Burgers Berlin Sonntagstraße 2;['ChIJgwSNNvdOqEcRbRgJFv8hHwI'];['ChIJgwSNNvdOqEcRbRgJFv8hHwI']
168;Santa Cantina GmbH;Simon-Dach-Straße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022360175;Santa Cantina GmbH Simon-Dach-Straße 22;[];['ChIJteBFYVlOqEcRtsdga4wk5ek']
4;Kernvoll GmbH;Samariterstraße 34;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055467368;Kernvoll GmbH Samariterstraße 34;['ChIJZ6hpXvVOqEcRNwgtDIFyric'];['ChIJZ6hpXvVOqEcRNwgtDIFyric']
1228;Eatalian;Mainzer Straße 14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493039480414;Eatalian Mainzer Straße 14;['ChIJZ8hhqF9OqEcRSyKqvVR7zl8'];['ChIJZ8hhqF9OqEcRSyKqvVR7zl8']
1149;Trattoria Da Dino;Schreinerstraße 44;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493026077156;Trattoria Da Dino Schreinerstraße 44;['ChIJo9YOY4pOqEcRagWIzFHfpKU'];['ChIJo9YOY4pOqEcRagWIzFHfpKU']
713;CaféGarbe;Frankfurter Allee 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493029385422;CaféGarbe Frankfurter Allee 40;[];['ChIJUYko1l9OqEcRY6ukJLXpxBA']
458;Eddielicious Mexican Food;Samariter Straße 34a 10247 Berlin;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917663186134;Eddielicious Mexican Food Samariter Straße 34a 10247 Berlin;[];['ChIJq6qah_ZOqEcRsQuVlgK_bMQ']
909;Sai Baba;Rigaer Straße 75;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493060957146;Sai Baba Rigaer Straße 75;['ChIJt9_aL2BOqEcRFvSKK1Dyy5I'];['ChIJt9_aL2BOqEcRFvSKK1Dyy5I']
1092;Friedrichs Wirtschaft;Niederbarnimstraße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491735769283;Friedrichs Wirtschaft Niederbarnimstraße 16;['ChIJ8Wkub15OqEcRTVsVWG2g4Q8', 'ChIJKWWYXSdVqEcRmDPxmz51Mwc'];['ChIJ8Wkub15OqEcRTVsVWG2g4Q8']
69;Hefter Partyservice;Eldenaer Straße 31;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054703072;Hefter Partyservice Eldenaer Straße 31;[];['ChIJf0MjcslPqEcRpaYlV2ySJNM']
112;rembrandt-burger;Richard-Sorge-Straße 21;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493089997296;rembrandt-burger Richard-Sorge-Straße 21;['ChIJbzLtEGlOqEcRYfPnkq2qlbg'];['ChIJbzLtEGlOqEcRYfPnkq2qlbg']
382;DDR Speisegaststätte Pila ( Pionierlager );Weinstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493093622303;DDR Speisegaststätte Pila ( Pionierlager ) Weinstraße 11;['ChIJXbho8RBOqEcRFKhJDk8-3Yw'];['ChIJXbho8RBOqEcRFKhJDk8-3Yw']
223;Sofia Bar;Platz der Vereinten Nationen 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493048622769;Sofia Bar Platz der Vereinten Nationen 1;['ChIJPyWhVRFOqEcRf8HBWmNl7Lk'];['ChIJPyWhVRFOqEcRf8HBWmNl7Lk']
30;grünstern - Biologisches Catering aus Berlin;Alt Friedrichsfelde 7b;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915750454794;grünstern - Biologisches Catering aus Berlin Alt Friedrichsfelde 7b;['ChIJhQ1iY7hOqEcRhNsFfC1OB3g'];['ChIJhQ1iY7hOqEcRhNsFfC1OB3g']
986;Dong Da Restaurant;Pfarrstraße 121;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917631542264;Dong Da Restaurant Pfarrstraße 121;[];['ChIJkea35WhPqEcRubu_3e5FdCE']
29;Pizza Max;Margaretenstraße4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493052696060;Pizza Max Margaretenstraße4;['ChIJD2R2AcFOqEcROOsNQ7KkZGQ'];['ChIJD2R2AcFOqEcROOsNQ7KkZGQ']
159;Pizza Ragazzi;Hauptstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915237635790;Pizza Ragazzi Hauptstraße 1;[];['ChIJJ-mkoXTcuEcRo6g6jlHj6OM']
952;Salsa Mexicana;Weitling Straße 34;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49305252541;Salsa Mexicana Weitling Straße 34;['ChIJ_6fFVMBOqEcRZHqF4VL7iV8'];['ChIJ_6fFVMBOqEcRZHqF4VL7iV8']
840;Restaurant Jelänger Jelieber;Kaskelstraße 49;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493055576067;Restaurant Jelänger Jelieber Kaskelstraße 49;['ChIJW8VRIu9OqEcRsCiy-mU_314', 'ChIJW8VRIu9OqEcRdYGW7U14okc'];['ChIJW8VRIu9OqEcRdYGW7U14okc']
754;Quattro Fratelli Karlshorst;Rheinsteinstraße 1, 10318 Berlin-Karlshorst;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493098419956;Quattro Fratelli Karlshorst Rheinsteinstraße 1, 10318 Berlin-Karlshorst;['ChIJh4dfnddIqEcR-yHNYknc4tE'];['ChIJh4dfnddIqEcR-yHNYknc4tE']
1004;Fratelli Da Giovanni;Otto-Schmirgal-Straße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917648222615;Fratelli Da Giovanni Otto-Schmirgal-Straße 5;[];['ChIJudYEnDJJqEcRNZyu8rxoQBg']
833;DEEP Indische Spezialitäten;Sewanstraße 260;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022680616;DEEP Indische Spezialitäten Sewanstraße 260;['ChIJZ-5wGMNJqEcRYjtACxE7xYQ'];['ChIJZ-5wGMNJqEcRYjtACxE7xYQ']
1160;EPIRUS;Ruschestraße 64-70;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493057795070;EPIRUS Ruschestraße 64-70;['ChIJQ60PRJBOqEcRRcWC3MTdLnI'];['ChIJQ60PRJBOqEcRRcWC3MTdLnI']
1271;Aastha;Parkaue 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493085735738;Aastha Parkaue 35;['ChIJu7wRuI1OqEcR2MnrEs40frE'];['ChIJu7wRuI1OqEcR2MnrEs40frE']
2;Meta Mate;Strassburgerstraße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915233738308;Meta Mate Strassburgerstraße 16;['ChIJBUQ0Lh1OqEcROpHg79CDsc0'];['ChIJBUQ0Lh1OqEcROpHg79CDsc0']
1237;Maseltopf;Rykestraße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493044317525;Maseltopf Rykestraße 2;['ChIJedQX7QNOqEcRO900Oc6mT6Y'];['ChIJedQX7QNOqEcRO900Oc6mT6Y']
189;UNSRE KNEIPE;Belforter Straße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493094058335;UNSRE KNEIPE Belforter Straße 22;['ChIJVVWhbwNOqEcRaZUd2XJT4a4'];['ChIJVVWhbwNOqEcRaZUd2XJT4a4']
376;PIZZAFABRIK.DE;Ella-Kay-Straße 2A;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055578078;PIZZAFABRIK.DE Ella-Kay-Straße 2A;[];['ChIJw33CxgdOqEcR_XKMoBhPMN0']
993;CUBANDRES catering;Prenzlauer Allee 190;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917655493552;CUBANDRES catering Prenzlauer Allee 190;['ChIJ9xTpUwdOqEcRiuEMtzgNJaw', 'ChIJQQSryPVPqEcRuesT8qWZSRE'];['ChIJ9xTpUwdOqEcRiuEMtzgNJaw']
1090;The Hidden by Daniel's Eatery;Heinrich-Roller-Straße 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491701849937;The Hidden by Daniel's Eatery Heinrich-Roller-Straße 8;['ChIJO2d2m_9RqEcRS26zuZqKzVI', 'ChIJUfCtNAVOqEcRGKIuvRsWmRI'];['ChIJUfCtNAVOqEcRGKIuvRsWmRI']
915;Restaurant Herr Rossi;Winsstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917648779334;Restaurant Herr Rossi Winsstraße 11;[];['ChIJDd9T-AROqEcRTD28K79hMN8']
502;Maothai Restaurant;Wörther Straße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304419261;Maothai Restaurant Wörther Straße 30;['ChIJbWg1bwFOqEcRNbDIVGvgYDI', 'ChIJbWg1bwFOqEcRXaNpbSM665w'];['ChIJbWg1bwFOqEcRNbDIVGvgYDI']
1202;Scotch&Sofa;Kollwitzstrasse18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491775438554;Scotch&Sofa Kollwitzstrasse18;[];[]
691;grossherz;Metzer Straße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930209164628;grossherz Metzer Straße 22;['ChIJyzJ1LNlPqEcRy_KWpSrjz0E'];['ChIJyzJ1LNlPqEcRy_KWpSrjz0E']
256;Restaurant Suriya Kanthi;Knaackstraße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304425301;Restaurant Suriya Kanthi Knaackstraße 4;['ChIJVxwwiANOqEcROvHO5CFCifY'];['ChIJVxwwiANOqEcROvHO5CFCifY']
266;Gasthaus Alt Wien;Hufelandstraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493070129610;Gasthaus Alt Wien Hufelandstraße 22;['ChIJm7-IVw5OqEcRxFRycnVAoUE'];['ChIJm7-IVw5OqEcRxFRycnVAoUE']
622;Restaurant Taleh Thai;Käthe-Niederkirchner-Straße 14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493042851030;Restaurant Taleh Thai Käthe-Niederkirchner-Straße 14;['ChIJb-CtNw5OqEcRp3kuYtPtR-I'];['ChIJb-CtNw5OqEcRp3kuYtPtR-I']
104;BLUE LABEL;Bötzowstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491622942471;BLUE LABEL Bötzowstraße 7;[];['ChIJK4_4LA5OqEcRGOw3RGbZtTw']
284;HUSSERIA;Am Friedrichshain 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493043770077;HUSSERIA Am Friedrichshain 22;['ChIJb5hwHxBOqEcRkXNTv0ytAEg'];['ChIJb5hwHxBOqEcRkXNTv0ytAEg']
287;Jubel- feine Patisserie;Hufelandstraße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493055216150;Jubel- feine Patisserie Hufelandstraße 10;['ChIJ1-e9CQ9OqEcRnz5wfurfouw'];['ChIJ1-e9CQ9OqEcRnz5wfurfouw']
1251;Doll's Kitchen;Bernhard-Lichtenberg-Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915735235395;Doll's Kitchen Bernhard-Lichtenberg-Straße 2;['ChIJl5g9BQlOqEcRhTg_6syiEl8'];['ChIJl5g9BQlOqEcRhTg_6syiEl8']
208;Mami Camilla;Hufelandstraße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493096083228;Mami Camilla Hufelandstraße 36;['ChIJH9SSdg5OqEcRnNNxEppzTmo'];['ChIJH9SSdg5OqEcRnNNxEppzTmo']
1113;cantina;Storkower Straße 134;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493042024665;cantina Storkower Straße 134;['ChIJfTjGr3ZOqEcRgIR3ooJBTQE'];['ChIJfTjGr3ZOqEcRgIR3ooJBTQE']
1019;Ambe;Naugarder Straße 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491738330390;Ambe Naugarder Straße 40;[];['ChIJsQtOnuNNqEcRH91fgChusVY']
1018;Red Dragon;Danzigerstraße 29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304429965;Red Dragon Danzigerstraße 29;['ChIJi03_EABOqEcRNt4T6iTkOuE'];['ChIJi03_EABOqEcRNt4T6iTkOuE']
21;PAPA NO - Prenzlauer Berg;Danzigerstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491637590868;PAPA NO - Prenzlauer Berg Danzigerstraße 11;[];['ChIJRVwT7P9RqEcRsnaeQG_EdsI']
289;Der blaue Fuchs;Knaackstraße 43;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493026074244;Der blaue Fuchs Knaackstraße 43;['ChIJO9gSHQZPqEcRpzlBbrmTXy0'];['ChIJO9gSHQZPqEcRpzlBbrmTXy0']
118;Bonanza Coffee;Oderbergerstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930208488020;Bonanza Coffee Oderbergerstraße 35;['ChIJyWdFA_lRqEcRPDXaiTYiPmk'];['ChIJe-xsRDFOqEcR9oMD5MR9wCo']
120;Bonanza Coffee;Adalbertstraße 70;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930208488020;Bonanza Coffee Adalbertstraße 70;['ChIJyWdFA_lRqEcRPDXaiTYiPmk'];['ChIJe-xsRDFOqEcR9oMD5MR9wCo']
33;Gloria Prenzlauer Berg;Danziger Straße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917660806071;Gloria Prenzlauer Berg Danziger Straße 17;['ChIJB5hhpFJOqEcRGGuZneP0Bvo', 'ChIJZWhH5f9RqEcR-7MxOmONO1Y'];['ChIJZWhH5f9RqEcR-7MxOmONO1Y']
32;Gloria Kreuzberg;Gertrud Kolmar Straße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917660806071;Gloria Kreuzberg Gertrud Kolmar Straße 4;['ChIJB5hhpFJOqEcRGGuZneP0Bvo', 'ChIJZWhH5f9RqEcR-7MxOmONO1Y'];['ChIJsTWFac9RqEcRCV_ashXj0Og']
563;Le Flo Französische Feinkost;Husemannstraße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4944034594;Le Flo Französische Feinkost Husemannstraße 16;['ChIJjy7XnifjtkcRqomY-d95Amg'];['ChIJUREzugFOqEcRPlKlYd1N7KQ']
213;Domu Nosta;Knaackstraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493053677801;Domu Nosta Knaackstraße 45;['ChIJPThB-RlPqEcRRJoQ0kRd4bI'];['ChIJPThB-RlPqEcRRJoQ0kRd4bI']
965;Cenacolo;Sredzkistraße 23;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493044044743;Cenacolo Sredzkistraße 23;['ChIJu20u0QFOqEcR7FdAKIEi-qE'];['ChIJu20u0QFOqEcR7FdAKIEi-qE']
1181;Zum dritten Mann;Kollwitzstrße 87;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723252403;Zum dritten Mann Kollwitzstrße 87;['ChIJqTlWAgFOqEcRyB_Nn8P9cUA'];['ChIJqTlWAgFOqEcRyB_Nn8P9cUA']
56;LuisaKocht;Danzigerstraße 49;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917662538130;LuisaKocht Danzigerstraße 49;[];['ChIJhW-iiQBOqEcRRttYUC-23zg']
157;Delizie D'Italia;Kollwitzstraße 100;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491708942582;Delizie D'Italia Kollwitzstraße 100;[];['ChIJn4Ot3QBOqEcRVP6CMFUVhT8']
