;unique_id;name;strasse_nr;art;lieferung;fon;place_id;bezirk;lat;lng;types;price_level;rating;user_ratings_total
543;381;Restaurant Meet Saigon;Franz-Ehrlich-Straße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025327967;ChIJMTS-G6pHqEcRavK6YkqjXaU;Bezirk Treptow-Köpenick;52.43377950000001;13.5402137;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;163
544;126;Restaurant Athen;Radickestraße 57;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493032597872;ChIJEeZMZStGqEcRHzXDUZBYUf8;Bezirk Treptow-Köpenick;52.4348744;13.5468892;['restaurant', 'bakery', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];2;4.5;694
545;158;esswirtschaft;Rudower Chaussee 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493070033593;ChIJn9Mh9i9GqEcR-0_KqKW8ZiM;Bezirk Treptow-Köpenick;52.4314119;13.5327406;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;274
546;160;esswirtschaft adlershof;Rudoer Chaussee 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493070033593;ChIJn9Mh9i9GqEcR-0_KqKW8ZiM;Bezirk Treptow-Köpenick;52.4314119;13.5327406;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;274
547;782;Eat Green Berlin;Rudower Chaussee 5b;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493037462180;ChIJJ6Xu3S5GqEcRTLrm4rGkXs4;Bezirk Treptow-Köpenick;52.4337995;13.5382111;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;176
548;702;Havelwasser.com;Richterstraße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493053605725;ChIJ312Sx5VHqEcRQ-7PD9NmeQQ;Bezirk Treptow-Köpenick;52.4110378;13.5716752;['food', 'point_of_interest', 'establishment'];;;0
549;703;www.rapskernoel.info;Richterstraße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493053605725;ChIJ312Sx5VHqEcRQ-7PD9NmeQQ;Bezirk Treptow-Köpenick;52.4110378;13.5716752;['food', 'point_of_interest', 'establishment'];;;0
550;217;Gaststätte Ebel;Semmelweisstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49306736004;ChIJP4qvqzVGqEcRVIYKFyafJG4;Bezirk Treptow-Köpenick;52.4213889;13.5391667;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;401
551;1100;Zum Bohnsdorfer Eck;Grünbergallee 101;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49306763464;ChIJtfRchahHqEcRMpQOdXdfqkk;Bezirk Treptow-Köpenick;52.3997993;13.5462503;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.3;407
552;591;La Dolce Vita Ristorante;Waltersdorfer Straße 1a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493063313477;ChIJvTAbTJdHqEcRGqoJw-mby5k;Bezirk Treptow-Köpenick;52.4048827;13.5732469;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;281
553;599;La dolce Vita;Waltersdorferstraße 1a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493063313477;ChIJvTAbTJdHqEcRGqoJw-mby5k;Bezirk Treptow-Köpenick;52.4048827;13.5732469;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;281
554;1;Foodlocker;Freiheit 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491785531709;;;;;;;;
555;314;Mutter Lustig;Müggelheimer Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493064094884;ChIJ7RWyBXFIqEcRGxB1q9ErIpw;Bezirk Treptow-Köpenick;52.44408800000001;13.574871;['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];2;4.1;1099
556;925;Duke Bar;Freiheit 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491638220897;ChIJYRmfA25IqEcR6Ah92nEs_N0;Bezirk Treptow-Köpenick;52.4479303;13.5770142;['bar', 'point_of_interest', 'establishment'];2;4.3;148
557;1233;"Restaurant "" Skipper """;Wendenschloßstraße 350-354;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49306513415;ChIJZft0Gt5RqEcRjQ3jas-fMfY;Bezirk Treptow-Köpenick;52.4254075;13.584149;['travel_agency', 'point_of_interest', 'store', 'establishment'];;3.7;55
558;1235;Baguette &  Buch;Rudower Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915732428585;ChIJi_X7anpIqEcRxEmBpEGbSP8;Bezirk Treptow-Köpenick;52.4441085;13.5689041;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];1;4.8;147
559;26;Goldgrün;Alt-Müggelheim 1a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491796738541;ChIJL3Q9jLQ5qEcRbTB-4dxwNrI;Alt-Müggelheim;52.41233920000001;13.6604297;['cafe', 'food', 'point_of_interest', 'establishment'];;4.5;6
560;1223;Restaurant Ehrlich;Josef-nawrocki-straße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915786890341;ChIJ615da-Q3qEcRGEKWJ8O0DEo;Bezirk Treptow-Köpenick;52.44492830000001;13.6259459;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;417
561;176;Restaurant Café Pane Vino;Bölschestraße 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915118479632;ChIJGTV_5uA3qEcRG9f8mVB5hAU;Bezirk Treptow-Köpenick;52.4501365;13.6249002;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.4;224
562;1241;Domaines am Müggelsee;Josef-Nawrocki-Straße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491608544002;ChIJI2AZPeQ3qEcR8nG_8pRACzY;Bezirk Treptow-Köpenick;52.4454183;13.6271182;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;317
563;237;ÄGIR Müggels(pr)ee VereinsLokal & RuderBar für Jeden;Spreestraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491759165666;;;;;;;;
564;257;Gasthaus Hahns Mühle;Hahns Mühle 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49306453970;ChIJ7UVAtx1IqEcRebVQrRbNrG8;Bezirk Treptow-Köpenick;52.4465101;13.61462;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;139
565;278;Ajad Restaurant;Fürstenwalder Allee 62;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065489987;ChIJN2Kx-G03qEcREXl2KZRpMj0;Bezirk Treptow-Köpenick;52.4393548;13.6917822;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;308
566;430;Fermenthaus unverpackt Laden;Hellersdorfer Straße 77-83;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915237862739;ChIJa7WleXlJqEcRcd-F4oz7UBQ;Bezirk Marzahn-Hellersdorf;52.5212189;13.5872373;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];;;0
567;643;Döner Haus;Alt Kaulsdorf 52;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491637796601;ChIJX3kq6JpJqEcRvdKG_RdLfkc;Bezirk Marzahn-Hellersdorf;52.5048942;13.5888413;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;43
568;861;"Restaurant ""Zur S-Bahn Kaulsdorf""";Heinrich-Grüber-Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49305627003;ChIJAergcnhJqEcRST9W0VduzeY;Bezirk Marzahn-Hellersdorf;52.5124647;13.5878597;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;1021
569;11;McDonalds Berlin-Alt Mahlsdorf;Alt-Mahlsdorf 59;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493056701170;ChIJDREFK-xJqEcRtuhTL6KbnQA;Bezirk Marzahn-Hellersdorf;52.5043337;13.6234395;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.2;1055
570;102;Balaton Express;Hultschiner Damm 236;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491723836584;ChIJQwHBh79JqEcR-MSGIp5oAJY;Bezirk Marzahn-Hellersdorf;52.4952179;13.6111717;['lodging', 'point_of_interest', 'establishment'];;4.1;566
571;116;"Griechisches Restaurant ""PATHOS""";Hultschiner Damm 82;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493056587476;ChIJaaxbeg5JqEcRYLlhm4ga3c4;Bezirk Marzahn-Hellersdorf;52.4824601;13.6018253;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;316
572;1021;Ristorante Rossini;Hultschiner Damm 238;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49305675283;ChIJWeN2dsBJqEcR7vnUvQw8Kd8;Bezirk Marzahn-Hellersdorf;52.49557729999999;13.6114209;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;612
573;1022;Ristorante Rossini;Köpenicker Straße 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054718560;ChIJgQaRTBtJqEcRL9uB3pPsj1k;Bezirk Marzahn-Hellersdorf;52.4877967;13.5608288;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;409
574;1023;Ristorante Rossini;Köpenicker Straße 181;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49305144760;ChIJgQaRTBtJqEcRL9uB3pPsj1k;Bezirk Marzahn-Hellersdorf;52.4877967;13.5608288;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;409
575;247;L'Osteria Mahlsdorf;Alt-Mahlsdorf 88;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493064161360;ChIJ6ydhTuxJqEcRSMQwcNq1oTI;Bezirk Marzahn-Hellersdorf;52.50364219999999;13.622098;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;2525
576;181;Subway im Eastgate;Marzahner Promenade 1a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493097891335;ChIJgcFYBfZLqEcRUdBlAcb7s7A;Bezirk Marzahn-Hellersdorf;52.5436813;13.5448268;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;392
577;60;Partyservice A. rohde GmbH;Allee der Kosmonauten 33 f;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054398171;ChIJkzkR4KpOqEcR2vmY_753Zi4;Bezirk Marzahn-Hellersdorf;52.5259328;13.5299642;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;97
578;1117;Cafeteria Uwe Gläser;Coswiger Straße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49305455423;ChIJs8blKwBMqEcRNv9qMiY0oLQ;Bezirk Marzahn-Hellersdorf;52.5288753;13.5307413;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];2;4.1;39
579;64;Lemongarden;Alt-Biesdorf 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930522808970;ChIJobGairRJqEcRjhp_n82GTe4;Bezirk Marzahn-Hellersdorf;52.5091937;13.5494793;['food', 'point_of_interest', 'establishment'];;4;8
580;316;Steakhaus Marzahn;Mehrower Allee 52;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493093497890;ChIJ0T4rZJBLqEcRMMuJTnCS-g8;Bezirk Marzahn-Hellersdorf;52.5558341;13.5668633;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;1208
581;522;KHOSCHK Oriental Nutrition UG;Hellersdorfer weg 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917672660169;ChIJJzgtJh5LqEcR0wMwe9K6tpA;Bezirk Marzahn-Hellersdorf;52.5628904;13.5552478;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];;5;43
582;216;Gaststätte Barnimquell;Zingster Straße 23;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49309293068;ChIJIy82flFMqEcR2zWyfSCqzWE;Bezirk Lichtenberg;52.5670189;13.4995607;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;730
583;1179;Feurichs Wirtshaus Malchow;Dorfstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491624875797;ChIJi_dCigdNqEcRCMdEy-79k1c;Bezirk Lichtenberg;52.5775147;13.4835479;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;340
584;1270;abholservice24.de;Marzahner Straße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49309824235;ChIJl6eR0RNMqEcRcxwS3QjW_D8;Bezirk Lichtenberg;52.54624;13.5234155;['street_address'];;;0
585;666;Gasthaus Rustikal;Liebenwalder Straße 31;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917624338830;ChIJG_JjxNRTqEcRV0muskRvZIs;Bezirk Lichtenberg;52.5377365;13.4990252;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;564
586;1138;Fräulein Kimchi;Gürtelstraße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917661330758;ChIJWRVxUAJOqEcRmWirTYtmixk;Bezirk Pankow;52.5453476;13.4524699;['food', 'point_of_interest', 'establishment'];;4.4;35
587;92;Partyservice-Otte GmbH;Berliner Allee 261;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304286228;ChIJJxY5QA9OqEcRf2qCbQpR2v4;Bezirk Pankow;52.56151999999999;13.46736;['food', 'point_of_interest', 'establishment'];;4.8;18
588;190;BioRestaurant Mandelbaum;Smetanastraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493096063773;ChIJb5rnXcNNqEcRRShyo2qKO6E;Bezirk Pankow;52.54908880000001;13.4591476;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;375
589;1246;Humble Pie;Gürtelstraße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915750975891;;;;;;;;
590;1183;Yellow Pizza;Bizetstraße 129;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49309252261;ChIJ-y1Sq8VNqEcR3ZCPeGhzx54;Bezirk Pankow;52.55016;13.4638807;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];;3.3;59
591;43;Herr von Marusin;Alt-Buch 59;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493081476025;ChIJAQCwYQ5OqEcRSmZXjfvqvLs;Bezirk Pankow;52.6366096;13.502899;['food', 'point_of_interest', 'establishment'];;4.7;16
592;1184;Das märchenhafte Ribhouse;Alt Karow 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723202369;ChIJPyBzATZNqEcRuNZyJ4ffeEI;Bezirk Pankow;52.61512909999999;13.4846999;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;692
593;139;India Haus;Achilles Straße 62;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491635082688;;;;;;;;
594;90;India Haus;König Straße 14a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493048624869;ChIJM0SVWPlZqEcRwuSUR3V7oPY;Bezirk Steglitz-Zehlendorf;52.41976649999999;13.1595075;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;369
595;260;Palast Bistro;Schweizer Tal 48;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493047486029;ChIJhV6QxL9SqEcRNJm9rlmVeKc;Bezirk Pankow;52.60738;13.42091;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.3;161
596;39;auszeit;Hermann-Hesse-Straße 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493070711000;ChIJhUN_b3hRqEcR0IdRG-Gf9dg;Bezirk Pankow;52.5802437;13.4010095;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];2;4.3;917
597;653;Café Sommerlust;Tschaikowski Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917683290144;ChIJm6npdWdSqEcR8by99zUavow;Bezirk Pankow;52.57838;13.4056801;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];2;4.5;166
598;491;Let‘s Burger;Hermann-Hesse-Straße 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915233587900;ChIJhUN_b3hRqEcR0IdRG-Gf9dg;Bezirk Pankow;52.5802437;13.4010095;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];2;4.3;917
599;226;"Restaurant ""Zum Torhaus""";Nordendstraße 46;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49309166114;ChIJ04qUHVZSqEcRtR0l2NxhrUw;Bezirk Pankow;52.5884629;13.3872722;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;152
600;1097;Gegessen wird immer;Hertzstraße 71;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022013792;ChIJ5TOxzKVTqEcRnv7ASPP-WE0;Berlin;52.5864213;13.3546087;['food', 'point_of_interest', 'store', 'establishment'];;4;4
601;24;Café Steckenpferd;Hauptstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723930063;ChIJjelhCthSqEcRLcw0ZsusVj0;Bezirk Pankow;52.6192472;13.3935719;['cafe', 'food', 'point_of_interest', 'establishment'];2;4.4;116
602;264;FRANZ Kuchen und Speisen;Florastraße 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4930400409562;ChIJ7VmGNmtSqEcRWw9TuHj4VSU;Bezirk Pankow;52.56540200000001;13.403274;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];2;4.4;79
603;95;Cafe Schön & Gut;Neue Schönholzer Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065839337;ChIJFc6RQmpSqEcR3Jh2BcygV0c;Bezirk Pankow;52.56873;13.4014;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];;4.6;93
604;470;Café Genüsslich;Heynstraße 33;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915124228680;ChIJHwGOfm9TqEcRnelD61X8XM8;Bezirk Pankow;52.56539850000001;13.4028214;['cafe', 'food', 'point_of_interest', 'establishment'];;4.7;45
605;245;Athena Roma;Jenny-Lind-Straße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493040106840;ChIJxVVL6PdNqEcRI7g8XiPtjh0;Bezirk Pankow;52.5610029;13.4237602;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;328
606;280;Pizzeria Allegro;Reinickendorfer Straße 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304617045;ChIJJVuj78JRqEcRi_Wn-6kH1tk;Mitte;52.54136;13.3703699;['restaurant', 'food', 'point_of_interest', 'establishment'];;3.9;55
607;306;Restaurant Schraders;Malplaquetstraße 16b;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493045082663;ChIJkcRr59RTqEcRtGrBkHJ-izU;Mitte;52.551679;13.358223;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4;1060
608;232;Herr Ribisel Catering GmbH;Schulstraße 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491636938858;ChIJd2c_QSpSqEcR23sRR8RQkZs;Mitte;52.549362;13.3643012;['food', 'point_of_interest', 'establishment'];;5;10
609;254;Louis Alfons- Premium Burger&Veggie Grill;Gerichtstraße 60;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493064491107;ChIJ5x0_04dRqEcRjQqK2x9cWnw;Mitte;52.5442931;13.3712241;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;478
610;85;Zagreb-Grill;Nachtigalplatz 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304521070;ChIJ5zZQ3d1TqEcRavR4gCEgqD8;Mitte;52.5573033;13.3339669;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.8;199
611;267;Shikgoo;Tegeler Straße 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493085012045;ChIJtdwgHYJRqEcRvCj_XQRLUXo;Mitte;52.542699;13.356992;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;280
612;1146;12 Cafe & Bar;Sprengelstraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4916096605697;ChIJr6ODKFxRqEcRi5vaDcN5uIM;Mitte;52.5421277;13.3556293;['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;115
613;58;SaLuCa;Seestraße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491726036843;ChIJS8r4JWZRqEcRYUbKir56dRE;Mitte;52.5453032;13.3435832;['restaurant', 'food', 'point_of_interest', 'establishment'];;4;1
614;1155;IL PAESE;DEMMINERSTRASSE 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304639609;ChIJE_mRTPZRqEcR34csb4aCUss;Mitte;52.54206339999999;13.3977807;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;117
615;7;Çi?köftem;Badstraße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491607661461;ChIJ0RJouSVSqEcRw-pupa9t6PU;Mitte;52.5532638;13.3786216;['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.6;48
616;980;Shalimar Restaurant;Bellermannstraße.17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491788182809;ChIJ_zCvTiJSqEcRdTNV4MYySqE;Mitte;52.5522637;13.3877331;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;425
617;305;Cafe La Femme;Badstraße 67;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493046063979;ChIJuZci8iFSqEcR_b8J8AaEmsc;Mitte;52.5500919;13.3851752;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;696
618;580;AKKO Chicken & Grilled;Badstraße 21;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055624099;ChIJWWu2WVtTqEcRmZpEZ_lUHqQ;Mitte;52.5519694;13.3828353;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;164
619;27;Kakadu;Soldiner Straße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491795310073;ChIJ959nAj1SqEcRkcDbH_WoHkc;Mitte;52.5578434;13.3902476;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;225
620;1136;American Burger;Prinzenallee 37;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493070227004;ChIJgQxLfDtSqEcRYM7lP_kG654;Mitte;52.5583324;13.3862959;['restaurant', 'food', 'point_of_interest', 'establishment'];;2.2;54
621;355;Berlin Burger Box;Antonienstraße 34N;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917640799200;ChIJ3wZTW2NTqEcR2Qd63_HgHVQ;Berlin;52.57738759999999;13.3144839;['restaurant', 'food', 'point_of_interest', 'establishment'];;;0
622;44;John Catering;Eichborndamm 111;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491705257246;ChIJS8Y2yItTqEcRV4UYUoHn0XI;Bezirk Reinickendorf;52.57912;13.31617;['food', 'point_of_interest', 'establishment'];;4.5;11
623;106;Restaurant PAPADAM;Scharnweberstraße 6 - 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493049879778;ChIJq0bkeOhTqEcRRnJrVcjMq_Q;Bezirk Reinickendorf;52.5625967;13.3309478;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;1385
624;186;"Croatia Grill ""Zum Ritter""";Ritterlandweg 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304913028;ChIJE3bITDJSqEcRhixWXpl89nY;Bezirk Reinickendorf;52.56081;13.36956;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.6;525
625;300;"Restaurant ""Zum Pferdestall""";Pankower Allee 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304915072;ChIJYf1zV8tTqEcRNpJn6cKTCwc;Bezirk Reinickendorf;52.5640626;13.3653435;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;542
626;731;Taverna Hellas Ariston;Markstraße 20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493043737643;ChIJmWaIYS1SqEcRWTRkmcAvMJY;Bezirk Reinickendorf;52.5582153;13.3657262;['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;506
627;1103;Restaurant la Mardini;Pankower Allee 91;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493091528835;ChIJ_WBiNz9TqEcRjh5rNexmpIk;Bezirk Reinickendorf;52.5649018;13.3770937;['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];;4.2;12
628;207;Ristorante Capitano;Eichhorster Weg 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304166148;ChIJHbB_QXRTqEcRqV7wEJrSEGQ;Bezirk Reinickendorf;52.59720319999999;13.3460677;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;238
