id;name;strasse_nr;bezirk;lat;lng;types;delivery;price_lvl;nr_ratings;rating
58;SaLuCa;Seestraße 13;Mitte;52.5453032;13.3435832;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;1;4.0
1155;IL PAESE;DEMMINERSTRASSE 13;Mitte;52.54206339999999;13.3977807;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;117;4.4
7;Çi?köftem;Badstraße 4;Mitte;52.5532638;13.3786216;['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Inexpensive;48;4.6
980;Shalimar Restaurant;Bellermannstraße.17;Mitte;52.5522637;13.3877331;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;425;4.4
305;Cafe La Femme;Badstraße 67;Mitte;52.5500919;13.3851752;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;696;3.9
580;AKKO Chicken & Grilled;Badstraße 21;Mitte;52.5519694;13.3828353;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;164;4.4
27;Kakadu;Soldiner Straße 13;Mitte;52.5578434;13.3902476;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;225;4.6
1136;American Burger;Prinzenallee 37;Mitte;52.5583324;13.3862959;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;54;2.2
44;John Catering;Eichborndamm 111;Reinickendorf;52.57912;13.31617;['food', 'point_of_interest', 'establishment'];True;Unknown;11;4.5
106;Restaurant PAPADAM;Scharnweberstraße 6 - 7;Reinickendorf;52.5625967;13.3309478;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1385;4.6
186;"Croatia Grill ""Zum Ritter""";Ritterlandweg 5;Reinickendorf;52.56081;13.36956;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;525;4.6
300;"Restaurant ""Zum Pferdestall""";Pankower Allee 5;Reinickendorf;52.5640626;13.3653435;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;542;4.3
731;Taverna Hellas Ariston;Markstraße 20;Reinickendorf;52.5582153;13.3657262;['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;506;4.1
1103;Restaurant la Mardini;Pankower Allee 91;Reinickendorf;52.5649018;13.3770937;['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;12;4.2
207;Ristorante Capitano;Eichhorster Weg 9;Reinickendorf;52.59720319999999;13.3460677;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;238;4.6
373;Restaurant Aanjal;Oranienburger Straße 92;Reinickendorf;52.5966608;13.3330698;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;778;4.6
642;Trattoria Isola Verde;Gorkistraße 206;Reinickendorf;52.5931125;13.3129149;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;364;4.6
1105;Taverna Orakel;Dannenwalder Weg 70;Reinickendorf;52.5911293;13.3464126;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;320;4.4
536;Foodwerkstatt;Ludolfingerplatz 6;Reinickendorf;52.6328879;13.2870991;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;88;4.7
629;Ristorante Landhaus am Poloplatz;Am Poloplatz 9;Reinickendorf;52.64508719999999;13.2882396;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;185;4.4
1114;Kaffeehaus Zeltinger;Zeltinger Platz 1a;Reinickendorf;52.6333824;13.2897475;['cafe', 'food', 'point_of_interest', 'establishment'];True;Moderate;746;4.5
151;LANDHAUS HUBERTUS;Invalidensiedlung 46;Reinickendorf;52.6554967;13.2840397;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;468;4.3
542;Der Gaideck;Heinsestraße 53;Reinickendorf;52.6192752;13.3045812;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;354;4.6
1161;China Restaurant Schatzkammer;Heinsestraße 42;Reinickendorf;52.6182013;13.3059826;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;461;4.3
203;Ristorante Da Mastrangelo;Hermsdorfer Damm 179;Hermsdorfer Damm;52.6197853;13.3038352;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;191;4.3
255;Ristorante Donna Francesca;Alt-Tegel 15;Reinickendorf;52.58896569999999;13.280824;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;380;4.4
1044;FISHERMANS Restaurant;Eisenhammerweg 20;Reinickendorf;52.5852238;13.2767388;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;553;4.3
1221;China Restaurant Lucky Chinese;Alt-Tegel 29;Reinickendorf;52.5883064;13.2785967;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;391;4.0
344;Schmeckt;Waidmannsluster Damm 50;Reinickendorf;52.59800509999999;13.2980119;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;134;4.5
76;Atma indische Küche;Räuschstraße 57A;Reinickendorf;52.5833972;13.3013655;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;171;4.7
301;Beyzade Restaurant;Klosterstraße 10;Spandau;52.53165849999999;13.1970119;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;287;4.4
51;Leckerschmecker Catering;Staakener Straße 53-63;Spandau;52.5370176;13.1659918;['food', 'point_of_interest', 'establishment'];True;Unknown;4;5.0
218;Dolci&Salati;Seegefelderstraße 83;Spandau;52.5378355;13.1852876;['bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;88;4.6
59;The Pizza Club;Seegefelderstraße 75;Spandau;52.5375988;13.1863511;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;430;4.6
532;Il Vagabondo;Falkenhagener Straße 38;Spandau;52.5474495;13.1967027;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;243;4.3
72;Brauhaus in Spandau;Neuendorfer Straße 1;Spandau;52.54071709999999;13.2066122;['lodging', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;1192;4.3
34;Partyservice Dilg;Niederneuendorfer Allee 1;Spandau;52.565383;13.2100071;['food', 'point_of_interest', 'store', 'establishment'];True;Unknown;34;4.7
1002;Ekmek;Goltzstraße 48;Spandau;52.5638983;13.2148585;['bakery', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;6;4.3
332;Grillhaus BAHA;Falkenseer Chaussee 196A;Spandau;52.5511932;13.1636916;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;9;3.7
249;Dioklecijan Split;Pionierstraße 51;Spandau;52.5516245;13.1844561;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;540;4.3
298;Trattoria da Francesco;Seegefelder Weg 230;Spandau;52.5421078;13.1660943;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;356;4.5
926;Heidekrug;Am Heideberg 14;Spandau;52.5415323;13.1469896;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;187;4.3
63;Evergreen;Magistratsweg 31;Spandau;52.5233333;13.1613889;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;342;4.4
73;Il Nuouvo Arcino’s;Wilhelmstraße 89;Spandau;52.5107898;13.1716467;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;406;4.4
68;Barfly;Brüderstraße 47;Spandau;52.52417190000001;13.1932252;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;800;4.5
1133;Croacia-Eck;Pichelsdorfer Straße 107;Spandau;52.5248791;13.1970969;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;201;4.0
1232;SATT UND SELIG;Carl-Schurz-Straße 47;Spandau;52.53826429999999;13.2044476;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1081;3.9
711;Mischau Wurst - und Fleischwaren Werksverkauf;Wiesendamm 29-31;Spandau;52.52779330000001;13.2432723;['grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;71;4.2
46;Fadice;Havelstraße 2;Spandau;52.5385574;13.2062299;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;140;3.9
53;Café-Bar-Bistro Charlotte;Charlottenstraße 14a;Spandau;52.53725999999999;13.2022299;['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;1176;4.3
54;Restaurant*Bar MeilenStein;Am Juliusturm 104;Spandau;52.5396835;13.2061209;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;557;4.0
231;Taverna Telonio;Möllentordamm 1;Spandau;52.53992;13.207448;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;230;4.4
67;Eli Eis Manufaktur;Carl-Schurz-Straße 35;Spandau;52.5373616;13.2030691;['food', 'point_of_interest', 'store', 'establishment'];True;Moderate;197;4.6
25;FandBit;Gartenfelder Straße 28;Spandau;52.550729;13.243192;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;22;4.6
47;catering Aleppo Al Shahba;Dahrendorfzeile 12;Charlottenburg-Wilmersdorf;52.53557000000001;13.29168;['food', 'point_of_interest', 'establishment'];True;Unknown;23;5.0
1131;Gezer Fleischmanufaktur Berlin GmbH;Riedemannweg 61 bis 63;Charlottenburg-Wilmersdorf;52.5460704;13.3158177;['food', 'point_of_interest', 'store', 'establishment'];True;Unknown;27;4.6
961;Restaurant Stammhaus;Rohrdamm 24 B;Spandau;52.5363903;13.2653005;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;462;4.3
100;Piccolo Mondo;Reichsstraße 9;Charlottenburg-Wilmersdorf;52.51236249999999;13.2678946;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Expensive;738;4.5
818;Joes Restaurant & Wirtshaus;Theodor-Heuss-Platz 10;Charlottenburg-Wilmersdorf;52.50991669999999;13.2708742;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;633;4.2
1188;Salumeria Via Vai Specialità Italiane;Reichsstraße 9;Charlottenburg-Wilmersdorf;52.5122727;13.2680045;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;155;4.5
936;Mahanakhon Thai Cuisine;Reichs Straße 3;Charlottenburg-Wilmersdorf;52.5107781;13.2706202;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;74;4.4
1027;BLOCK HOUSE Theodor-Heuss-Platz;Theodor-Heuss-Platz 12;Charlottenburg-Wilmersdorf;52.5096354;13.2707032;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;2008;4.3
767;Schumanns Marron;Kastanienallee 20;Charlottenburg-Wilmersdorf;52.5102802;13.2681232;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;1;5.0
86;Il Cardinale;Olympische Straße 2;Berlin;52.516426;13.259882;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;243;4.1
129;Tiroler Stuben Berlin;Heerstraße 137;Charlottenburg-Wilmersdorf;52.50615140000001;13.2281171;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;37;4.5
114;Brot und Schokolade;Steifensandstraße 7;Charlottenburg-Wilmersdorf;52.50828260000001;13.2947143;['cafe', 'food', 'point_of_interest', 'establishment'];False;Unknown;28;4.9
128;Engelbecken;Witzlebenstraße 31;Charlottenburg-Wilmersdorf;52.5085444;13.2939184;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;554;4.4
221;Andys Diner & Bar;Messedamm 10;Charlottenburg-Wilmersdorf;52.50696490000001;13.2800743;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;930;3.7
340;Lenhardt;Neue Kantstraße 7;Charlottenburg-Wilmersdorf;52.5068737;13.2915372;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;20;4.9
1230;Restaurant Schlossgarten;Schloßstraße 64;Charlottenburg-Wilmersdorf;52.5175582;13.296834;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;640;4.5
1239;Restaurant Die Eselin von A.;Schloßstraße 61;Charlottenburg-Wilmersdorf;52.5170603;13.2969352;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;102;4.6
646;Restaurant Al mundo;Horstweg 5;Charlottenburg-Wilmersdorf;52.5119222;13.2949111;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;323;4.8
200;Café Villa Oppenheim;Schloßstraße 55;Berlin;52.51604399999999;13.298204;['cafe', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;165;4.2
259;Opera Italiana;Spandauerdamm 5;Charlottenburg-Wilmersdorf;52.5192768;13.2984429;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;713;4.1
1083;Gutshaus Neukladow;Neukladower Allee 9 - 12;Spandau;52.4572571;13.1594247;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;250;3.7
1147;HAUS SANSSOUCI;Am Grossen Wannsee 60;Steglitz-Zehlendorf;52.43365120000001;13.1641046;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;397;4.4
487;Wirtshaus Halali;Königstraße 24;Steglitz-Zehlendorf;52.4192416;13.1549266;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;112;4.1
1106;König 19 Feinkost;Königstraße 40;Steglitz-Zehlendorf;52.4177778;13.1455556;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;155;4.5
10;Weinmagasin;Breisgauer Straße 11;Steglitz-Zehlendorf;52.43779;13.21607;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;5;5.0
745;Brisgavi;Breisgauer Straße 1-3;Steglitz-Zehlendorf;52.439223;13.2152807;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;28;4.2
407;Adria Grill;Potsdamer Chaussee 36 d;Steglitz-Zehlendorf;52.4258774;13.2080047;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;446;4.6
143;Cafe Schlacht;Breisgauerstraße 2;Steglitz-Zehlendorf;52.4390684;13.2147587;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;324;4.3
688;Taverne Pikilia;Spanische Allee 72;Steglitz-Zehlendorf;52.43381590000001;13.2112928;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;492;4.6
212;Wirtshaus an der Rehwiese;Matterhornstraße 101;Steglitz-Zehlendorf;52.43428609999999;13.2034886;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;286;4.5
531;Wirtshaus Zehlendorfer Hof;Potsdamer Straße 25;Steglitz-Zehlendorf;52.4341278;13.2469301;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;517;4.6
1190;Thai Cuisine Berlin Zehlendorf;Teltower Damm 49;Steglitz-Zehlendorf;52.429707;13.2599718;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;322;4.7
57;Casino Goerzwerk c/o farkas CATERING GmbH;Goerzallee 299;Steglitz-Zehlendorf;52.4126162;13.2782318;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;16;4.5
1026;BLOCK HOUSE Zehlendorf;Teltower Damm 36;Steglitz-Zehlendorf;52.4314626;13.2586977;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1180;4.4
862;Gustav Grün;Teltower Damm 33;Steglitz-Zehlendorf;52.4319438;13.2593326;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;53;4.9
354;Burgerzimmer XII;Berliner Straße 8A;Steglitz-Zehlendorf;52.4348125;13.2628302;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;138;3.9
265;da YVONNE Trattoria Toscana;Hubertusallee 48;Charlottenburg-Wilmersdorf;52.4868651;13.2845172;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;443;4.4
96;Gastronomie Hagn im TC 1899 Blau Weiss;Waldmeisterstraße 10 -20;Charlottenburg-Wilmersdorf;52.47642;13.27361;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;7;4.3
865;St.-Michaels-Restaurant;Bismarckallee 23;Charlottenburg-Wilmersdorf;52.48835;13.27725;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;60;4.2
178;BUONODORO;Königin Luise Straße 71;Steglitz-Zehlendorf;52.4590247;13.2830868;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;104;4.7
185;Machiavelli am Roseneck;Clayallee 1;Charlottenburg-Wilmersdorf;52.474813;13.27816;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;239;4.0
317;Amit ismailji;Clayallee 1;Charlottenburg-Wilmersdorf;52.474813;13.27816;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;239;4.0
1091;Domäne Dahlem;Königin-Luise-Straße 49;Steglitz-Zehlendorf;52.4583625;13.2889325;['tourist_attraction', 'grocery_or_supermarket', 'museum', 'lodging', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;2278;4.3
1020;Alter Krug Dahlem;Königin-Luise-Straße 52;Steglitz-Zehlendorf;52.4578876;13.2882223;['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1296;4.1
149;Restaurant Pastis GmbH;Rüdesheimerstraße 9;Charlottenburg-Wilmersdorf;52.47251860000001;13.3147087;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;325;4.5
1120;Vale Un Peccato;Assmannshauser Straße 26;Charlottenburg-Wilmersdorf;52.47809059999999;13.3130915;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;381;4.4
303;Trattoria La Passione;Hundekehle Straße 38;Charlottenburg-Wilmersdorf;52.4752465;13.2898065;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;78;4.4
135;Ristorante Marcone;Berkaer Straße;Charlottenburg-Wilmersdorf;52.4773065;13.2876159;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Expensive;24;4.6
