+493080588207,[{'place_id': 'ChIJsfRXRnVZqEcR-0OXBFokU5E'}]
+493080403062,[{'place_id': 'ChIJb4UJPQpZqEcRj2gQiVRC0w0'}]
+493084722979,[{'place_id': 'ChIJM7U_mitaqEcRTovqfZ8673M'}]
+493088669150,[{'place_id': 'ChIJAfotSjNaqEcRvbD_deyPaUw'}]
+4917655571942,[{'place_id': 'ChIJX8mhyntZqEcRKTFoMAIlXgQ'}]
+4917610434348,[]
+493080903916,[{'place_id': 'ChIJLUlfGDNaqEcRAfxsdYJXw-k'}]
+491631382133,[]
+493081814119,[{'place_id': 'ChIJgW0IEPxbqEcRpFkpc9Sh7Go'}]
+493089540715,[{'place_id': 'ChIJ0_SukblQqEcRKkJOjlMraUY'}]
+493082718007,[{'place_id': 'ChIJhZQwgW1RqEcR5LTaVtbJzAo'}]
+493089688680,[{'place_id': 'ChIJ7xaKwbZQqEcRARYrXYsgVbA'}]
+4917643644548,[]
+493053157176,[{'place_id': 'ChIJCal7aqZQqEcRS-dBiQO5RpY'}]
+493066630019,[]
+49308327000,[{'place_id': 'ChIJ4YvLwaokZUER46o5UTx0AY8'}]
+493081055769,[{'place_id': 'ChIJn5hgsIZQqEcRWl0AZQV5MoA'}]
+493082705275,[{'place_id': 'ChIJR0Vaeo9QqEcRbUSmKilIDBQ'}]
+493081056923,[{'place_id': 'ChIJZWnxJ71RqEcRVRxUBWBZINU'}]
+4915738816632,[{'place_id': 'ChIJ7bwFxUtXqEcRrssL6J-Yg7c'}]
